-0.68248,-0.070443,-0.51499,-1.6261
-0.47793,-0.10887,0.48627,0.86829
-0.60439,0.10542,-0.010836,-0.44926
-0.4095,-0.17642,0.089756,1.1763
-0.44249,-0.034238,-0.48239,-2.5185
-0.59959,-0.13028,0.37531,0.31324
-0.67528,-0.014648,-0.090117,-1.1395
-0.44438,-0.042766,0.12128,2.3176
-0.40535,0.0020539,-0.0039656,1.1595
-0.56453,0.17216,-0.099855,-0.69881
-0.3185,0.49278,0.26096,0.13018
-0.45434,0.15802,-0.35959,-2.5596
-0.5711,0.19738,-1.1021,-0.35439
-0.67552,-0.17054,-0.45931,-1.6149
-0.36677,0.38915,0.30319,0.099064
-0.36212,0.045846,0.17257,1.1235
-0.47731,0.061367,0.079049,-2.1304
-0.47492,-0.10172,-0.13683,3.0645
-0.44028,0.21111,-0.16625,0.5661
-0.43291,0.13579,0.50982,0.24496
-0.76905,0.12466,-0.42393,-1.0768
-0.4703,-0.056623,-1.0254,-1.7746
-0.45849,0.46589,0.41252,-0.19116
-0.69183,-0.099182,0.2824,-0.12484
-0.69707,0.032196,-0.49706,-0.53471
-0.47138,-0.16093,-0.52277,-2.4215
-0.54583,0.13501,-0.23889,-2.412
-0.32244,0.47759,0.30283,0.44592
-0.44928,-0.19214,-0.27417,-2.6332
-0.51835,-0.12129,0.19405,-0.79114
-0.27876,0.4549,-0.2855,0.19169
-0.47678,-0.015876,-0.37251,-2.1199
-0.61867,-0.019499,0.35513,-1.031
-0.47473,-0.18033,0.13223,0.65681
-0.59242,-0.063059,-0.49498,-0.99028
-0.73021,-0.16613,0.20801,0.024299
-0.41734,-0.13742,0.63099,0.70028
-0.60759,0.043752,-0.67982,-0.70305
-0.55794,0.080437,0.043074,-2.2119
-0.40231,0.16138,0.18318,2.0442
-0.58564,0.15737,0.13121,-0.21665
-0.60723,0.022394,0.92967,-0.19571
-0.42833,0.059563,0.54492,1.2181
-0.65707,0.18264,-0.20293,-0.83562
-0.41528,0.082096,0.60992,1.6162
-0.40248,0.096612,0.022793,1.4124
-0.47736,0.13359,1.3299,0.56995
-0.46047,-0.1263,0.26959,-0.33296
-0.20367,0.48803,-1.0666,-2.5797
-0.7493,-0.09896,-0.22868,-0.30855
-0.56869,-0.13193,0.63123,0.019426
-0.58348,0.066921,0.016223,-2.1305
-0.63221,0.099663,0.34936,-1.3129
-0.54417,-0.1301,-0.70255,-2.6214
-0.20295,0.54125,0.37264,0.86056
-0.38273,0.01382,0.46025,1.6175
-0.59283,-0.0062807,-0.28929,-1.3035
-0.58526,-0.18164,0.95758,-0.45056
-0.38374,0.47674,0.49241,0.091471
-0.78669,0.13005,0.19453,-0.26178
-0.60689,-0.066694,-0.43871,-1.9554
-0.4094,-0.05083,0.32071,2.1471
-0.83829,0.08319,0.054174,-0.56098
-0.65009,0.21536,-0.53064,-0.79236
-0.51486,0.13962,0.63167,0.17043
-0.72563,-0.12901,-0.1066,-0.33878
-0.50601,-0.0067946,-1.0464,-1.9203
-0.75611,-0.069438,-0.5176,-1.403
-0.64283,-0.16715,-0.59715,-1.7542
-0.41184,0.23791,0.65583,0.42459
-0.55207,-0.018956,1.0887,0.3397
-0.37448,-0.067526,-0.15661,-2.4447
-0.4058,0.071027,-0.61203,-2.5447
